reference_variant,source_id,method,scan_id,structure,label,dice,jaccard,source_voxels,reference_voxels,intersection_voxels,signed_volume_error_pct,abs_volume_error_pct,n_reference_sources
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_cerebral_white_matter,2,0.6505078239543625,0.4820389739942912,126245,173859,97610,-27.386560373636108,27.386560373636108,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_cerebral_cortex,3,0.6368539216164771,0.467194185359566,160231,249549,130485,-35.79176835010359,35.79176835010359,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_lateral_ventricle,4,0.8311916529379462,0.7111445217064462,4294,4811,3784,-10.746206609852422,10.746206609852422,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_inferior_lateral_ventricle,5,0.4976958525345622,0.3312883435582822,286,148,108,93.24324324324324,93.24324324324324,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_cerebellum_white_matter,7,0.8106536189069424,0.6815959015757199,11780,9884,8781,19.18251719951437,19.18251719951437,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_cerebellum_cortex,8,0.9099540186507503,0.8347849854227405,50834,49859,45813,1.9555145510339156,1.9555145510339156,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_thalamus,10,0.9007442340284431,0.8194127899182196,7144,6427,6112,11.156060370312742,11.156060370312742,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_caudate,11,0.7645041832396104,0.6187833037300178,4280,3011,2787,42.14546662238459,42.14546662238459,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_putamen,12,0.8196955766676882,0.6944781028215337,5264,4525,4012,16.331491712707184,16.331491712707184,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_pallidum,13,0.8417884780739467,0.726800296956199,1250,1076,979,16.171003717472118,16.171003717472118,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,third_ventricle,14,0.7990762124711316,0.6653846153846154,628,671,519,-6.4083457526080485,6.4083457526080485,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,fourth_ventricle,15,0.8132218239745121,0.6852348993288591,1209,1302,1021,-7.142857142857142,7.142857142857142,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,brain_stem,16,0.9265232519747035,0.8631050962948943,20032,19341,18240,3.5727211622977095,3.5727211622977095,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_hippocampus,17,0.8760307861462342,0.7794081682562973,3589,3687,3187,-2.6579875237320314,2.6579875237320314,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_amygdala,18,0.850597609561753,0.7400346620450606,1591,1421,1281,11.963406052076003,11.963406052076003,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,csf,24,0.4289757947180459,0.27305486018342856,100734,126076,48648,-20.100574256797486,20.100574256797486,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_accumbens_area,26,0.6931905126243305,0.5304449648711944,758,549,453,38.069216757741344,38.069216757741344,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,left_ventral_dc,28,0.8674337168584292,0.7659010600706714,4142,3854,3468,7.4727555786196165,7.4727555786196165,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_cerebral_white_matter,41,0.6822861444838295,0.5177802006313174,143911,174879,108753,-17.70824398584164,17.70824398584164,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_cerebral_cortex,42,0.6603394832534051,0.49291553718180714,169955,247503,137832,-31.33214546894381,31.33214546894381,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_lateral_ventricle,43,0.7806782686300758,0.6402561756633119,4417,4547,3499,-2.8590279305036286,2.8590279305036286,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_inferior_lateral_ventricle,44,0.5892857142857143,0.4177215189873418,362,310,198,16.7741935483871,16.7741935483871,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_cerebellum_white_matter,46,0.8360165265707366,0.7182374541003672,11288,9769,8802,15.54918620124885,15.54918620124885,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_cerebellum_cortex,47,0.8966874912115064,0.812723035467191,50205,49357,44638,1.7180946978138867,1.7180946978138867,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_thalamus,49,0.8911260253542133,0.8036314727639543,7054,6356,5975,10.981749528005034,10.981749528005034,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_caudate,50,0.768033946251768,0.6234213547646383,4037,3033,2715,33.102538740520934,33.102538740520934,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_putamen,51,0.8468410976388002,0.7343663530713891,5129,4273,3981,20.032763866136204,20.032763866136204,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_pallidum,52,0.7827758554402153,0.6430827542640556,1403,1198,1018,17.111853088480803,17.111853088480803,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_hippocampus,53,0.8484490398818316,0.736788096459723,3278,3492,2872,-6.128293241695303,6.128293241695303,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_amygdala,54,0.8403068340306834,0.724594107035478,1421,1447,1205,-1.796821008984105,1.796821008984105,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_accumbens_area,58,0.7383246849518161,0.5851938895417156,723,626,498,15.495207667731629,15.495207667731629,4
trusted_hard_vote_header_affine,synthseg_2024_3di,SynthSeg,2024_phi_3di,right_ventral_dc,60,0.8353356890459364,0.7172330097087378,3614,3461,2955,4.420687662525282,4.420687662525282,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_cerebral_white_matter,2,0.5464116117002173,0.3759053223721318,101794,173859,75310,-41.45025566694851,41.45025566694851,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_cerebral_cortex,3,0.580024792449662,0.4084752954597625,155413,249549,117444,-37.72245130214908,37.72245130214908,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_lateral_ventricle,4,0.7664863839073915,0.6213846153846154,5728,4811,4039,19.06048638536687,19.06048638536687,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_inferior_lateral_ventricle,5,0.33877551020408164,0.20393120393120392,342,148,83,131.08108108108107,131.08108108108107,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_cerebellum_white_matter,7,0.8005242972959853,0.6673951756516108,10715,9884,8245,8.407527316875758,8.407527316875758,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_cerebellum_cortex,8,0.8867250757795956,0.7965014359777703,46473,49859,42710,-6.7911510459495785,6.7911510459495785,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_thalamus,10,0.8996545352293726,0.8176109813084113,6020,6427,5599,-6.332659094445309,6.332659094445309,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_caudate,11,0.7373595505617978,0.5839822024471635,2685,3011,2100,-10.826967784789106,10.826967784789106,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_putamen,12,0.592670471613097,0.42113127001067235,2133,4525,1973,-52.86187845303867,52.86187845303867,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_pallidum,13,0.6109432695535415,0.43982600289995166,1903,1076,910,76.85873605947955,76.85873605947955,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,third_ventricle,14,0.6978375219170077,0.5359066427289049,1040,671,597,54.992548435171386,54.992548435171386,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,fourth_ventricle,15,0.7826657912015759,0.6429341963322546,1744,1302,1192,33.94777265745007,33.94777265745007,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,brain_stem,16,0.8883703052932133,0.7991602864904915,17083,19341,16179,-11.674680730055323,11.674680730055323,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_hippocampus,17,0.8021390374331551,0.6696428571428571,3980,3687,3075,7.946840249525359,7.946840249525359,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_amygdala,18,0.820103986135182,0.6950646298472385,1464,1421,1183,3.0260380014074597,3.0260380014074597,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,csf,24,0.00944539772995608,0.0047451085839014286,970,126076,600,-99.23062279894667,99.23062279894667,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_accumbens_area,26,0.6368821292775665,0.46722454672245467,503,549,335,-8.378870673952642,8.378870673952642,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,left_ventral_dc,28,0.7951515151515152,0.6599597585513078,4396,3854,3280,14.063310845874415,14.063310845874415,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_cerebral_white_matter,41,0.613082777847448,0.4420471301783379,136110,174879,95331,-22.1690425951658,22.1690425951658,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_cerebral_cortex,42,0.6083312289971057,0.4371235754314707,164345,247503,125270,-33.59878466119602,33.59878466119602,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_lateral_ventricle,43,0.7432942954287873,0.5914624981211484,6041,4547,3935,32.85682867824939,32.85682867824939,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_inferior_lateral_ventricle,44,0.5602836879432624,0.3891625615763547,536,310,237,72.90322580645162,72.90322580645162,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_cerebellum_white_matter,46,0.7823905558288244,0.6425628181304032,10561,9769,7953,8.10727812468011,8.10727812468011,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_cerebellum_cortex,47,0.8716752598412308,0.7725393486617829,48395,49357,42604,-1.9490649755860363,1.9490649755860363,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_thalamus,49,0.9044855708908407,0.8256263421617752,6396,6356,5767,0.6293266205160478,0.6293266205160478,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_caudate,50,0.761196391834151,0.614460909555442,3286,3033,2405,8.341575997362348,8.341575997362348,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_putamen,51,0.8261147310591542,0.7037440139312147,3554,4273,3233,-16.82658553709338,16.82658553709338,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_pallidum,52,0.7467382962394474,0.5958358848744642,1408,1198,973,17.529215358931552,17.529215358931552,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_hippocampus,53,0.8118143459915612,0.6832386363636364,3618,3492,2886,3.608247422680412,3.608247422680412,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_amygdala,54,0.8433483848558527,0.7291291291291291,1432,1447,1214,-1.0366275051831375,1.0366275051831375,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_accumbens_area,58,0.7299813780260708,0.5747800586510264,448,626,392,-28.434504792332266,28.434504792332266,4
trusted_hard_vote_header_affine,tigerbx_2024_3di,TIGERBx,kate_2024_3di,right_ventral_dc,60,0.8232161874334398,0.6995475113122172,4051,3461,3092,17.04709621496677,17.04709621496677,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebral_white_matter,2,0.8964214263947957,0.8122860010468841,203526,173859,169148,17.06382758442186,17.06382758442186,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebral_cortex,3,0.898377516876193,0.8155039776682081,248638,249549,223780,-0.365058565652437,0.365058565652437,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_lateral_ventricle,4,0.9202553450197588,0.8522897897897898,5058,4811,4541,5.13406776138017,5.13406776138017,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_inferior_lateral_ventricle,5,0.6953846153846154,0.5330188679245284,177,148,113,19.594594594594593,19.594594594594593,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebellum_white_matter,7,0.8647564725279622,0.7617365363479354,12557,9884,9703,27.043707001214084,27.043707001214084,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebellum_cortex,8,0.9450135522959183,0.8957589496552375,50493,49859,47417,1.27158587215949,1.27158587215949,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_thalamus,10,0.9306824288017195,0.8703517587939699,6600,6427,6062,2.6917690991131162,2.6917690991131162,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_caudate,11,0.8877566774741392,0.7981676846196557,3466,3011,2875,15.111258718033877,15.111258718033877,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_putamen,12,0.9216475689067822,0.8546812176909822,5162,4525,4464,14.077348066298342,14.077348066298342,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_pallidum,13,0.9438914027149321,0.8937446443873179,1134,1076,1043,5.390334572490707,5.390334572490707,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,third_ventricle,14,0.8807785888077859,0.7869565217391304,562,671,543,-16.24441132637854,16.24441132637854,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,fourth_ventricle,15,0.9345011424219345,0.8770550393137956,1324,1302,1227,1.6897081413210446,1.6897081413210446,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,brain_stem,16,0.9584877126654064,0.9202845941629156,20334,19341,19014,5.134170932216535,5.134170932216535,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_hippocampus,17,0.9327039784221173,0.873894364417488,3728,3687,3458,1.1120151885001357,1.1120151885001357,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_amygdala,18,0.9216745442268738,0.8547276142767689,1541,1421,1365,8.444757213230119,8.444757213230119,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,csf,24,0.7820953918767855,0.6421647365978777,195964,126076,125933,55.43323074970653,55.43323074970653,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_accumbens_area,26,0.8235294117647058,0.7,658,549,497,19.854280510018217,19.854280510018217,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_ventral_dc,28,0.9344801416645586,0.8770180436847104,4052,3854,3694,5.137519460300986,5.137519460300986,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebral_white_matter,41,0.8989268819252627,0.8164097980132927,203085,174879,169881,16.128866244660596,16.128866244660596,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebral_cortex,42,0.9079709648978014,0.8314531351383236,249275,247503,225530,0.7159509177666533,0.7159509177666533,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_lateral_ventricle,43,0.8782626853205262,0.7829486224869695,5031,4547,4206,10.644380910490433,10.644380910490433,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_inferior_lateral_ventricle,44,0.6751592356687898,0.5096153846153846,318,310,212,2.5806451612903225,2.5806451612903225,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebellum_white_matter,46,0.8720201326927477,0.7730812915787766,12086,9769,9529,23.71788309960078,23.71788309960078,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_cerebellum_cortex,47,0.9411537797809382,0.8888484104766653,49154,49357,46357,-0.41128917883988086,0.41128917883988086,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_thalamus,49,0.927816091954023,0.8653516295025729,6694,6356,6054,5.317809943360604,5.317809943360604,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_caudate,50,0.8742815033161385,0.7766431002880335,3752,3033,2966,23.705901747444774,23.705901747444774,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_putamen,51,0.8866867729426972,0.7964396284829721,5011,4273,4116,17.27123800608472,17.27123800608472,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_pallidum,52,0.8746153846153846,0.7771701982228298,1402,1198,1137,17.028380634390654,17.028380634390654,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_hippocampus,53,0.9138523182598741,0.8413702239789196,3496,3492,3193,0.11454753722794961,0.11454753722794961,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_amygdala,54,0.9040288241074353,0.8248655110579797,1606,1447,1380,10.988251554941257,10.988251554941257,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_accumbens_area,58,0.8842105263157894,0.7924528301886793,704,626,588,12.460063897763577,12.460063897763577,4
trusted_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,right_ventral_dc,60,0.920812894183602,0.8532467532467533,3674,3461,3285,6.154290667437157,6.154290667437157,4
trusted_leave_one_source_out_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebral_white_matter,2,0.8552669345579793,0.7471322008399675,203526,186682,166866,9.02283026751374,9.02283026751374,3
trusted_leave_one_source_out_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebral_cortex,3,0.8197290341454929,0.6945261366757551,248638,257256,207348,-3.3499704574431695,3.3499704574431695,3
trusted_leave_one_source_out_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_lateral_ventricle,4,0.8157582938388626,0.6888444222111055,5058,5070,4131,-0.2366863905325444,0.2366863905325444,3
trusted_leave_one_source_out_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_inferior_lateral_ventricle,5,0.3653250773993808,0.22348484848484848,177,146,59,21.232876712328768,21.232876712328768,3
trusted_leave_one_source_out_hard_vote_header_affine,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,left_cerebellum_white_matter,7,0.8111361926260346,0.6822784810126582,12557,10036,9163,25.119569549621364,25.119569549621364,3
