reference_variant,session_group,structure,source_id,method,scan_id,include_in_reference,source_volume_ml,reference_volume_ml,signed_error_pct,abs_rel_error_pct,operational_accuracy_pct,n_reference_sources,n_reference_methods,reference_strength
trusted_leave_one_source_out,2024_t1like,left_thalamus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,6.601964,6.422062194010916,2.801308996304276,2.801308996304276,97.19869100369573,3,2,limited
trusted_leave_one_method_out,2024_t1like,left_thalamus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,6.601964,6.420533878309429,2.8257793686518635,2.8257793686518635,97.17422063134813,2,1,weak
all_source_median,2024_t1like,left_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.494552,3.287454681937226,6.299625032115606,6.299625032115606,93.7003749678844,6,2,moderate
trusted_source_median,2024_t1like,left_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.494552,3.287454681937226,6.299625032115606,6.299625032115606,93.7003749678844,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.494552,3.321708867627617,5.203440134590382,5.203440134590382,94.79655986540962,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.494552,3.080357363874452,13.44631765726613,13.44631765726613,86.55368234273386,3,2,limited
trusted_leave_one_method_out,2024_t1like,left_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.494552,3.0446317352552343,14.777493761722498,14.777493761722498,85.2225062382775,2,1,weak
all_source_median,2024_t1like,left_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.1865060000000005,4.907912685748109,5.676411380766572,5.676411380766572,94.32358861923343,6,2,moderate
trusted_source_median,2024_t1like,left_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.1865060000000005,4.907912685748109,5.676411380766572,5.676411380766572,94.32358861923343,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.1865060000000005,4.912801537498348,5.571250139304951,5.571250139304951,94.42874986069505,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.1865060000000005,4.893176371496217,5.994666985896728,5.994666985896728,94.00533301410327,3,2,limited
trusted_leave_one_method_out,2024_t1like,left_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.1865060000000005,4.771025574996695,8.708409093019647,8.708409093019647,91.29159090698036,2,1,weak
all_source_median,2024_t1like,left_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.1627349999999999,1.3852020892137231,-16.060262321723858,16.060262321723858,83.93973767827615,6,2,moderate
trusted_source_median,2024_t1like,left_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.1627349999999999,1.332445589213723,-12.736774438487167,12.736774438487167,87.26322556151283,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.1627349999999999,1.3720793966655491,-15.257455011299026,15.257455011299026,84.74254498870097,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.1627349999999999,1.5021561784274462,-22.595598467182974,22.595598467182974,77.40440153281702,3,2,limited
trusted_leave_one_method_out,2024_t1like,left_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.1627349999999999,1.6048727933310984,-27.549709557565038,27.549709557565038,72.45029044243496,2,1,weak
all_source_median,2024_t1like,third_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.566767,0.6984497706375525,-18.853577762270728,18.853577762270728,81.14642223772927,6,2,moderate
trusted_source_median,2024_t1like,third_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.566767,0.6984497706375525,-18.853577762270728,18.853577762270728,81.14642223772927,4,2,moderate
trusted_method_balanced_median,2024_t1like,third_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.566767,0.9342134891972123,-39.33217550872297,39.33217550872297,60.66782449127703,4,2,moderate
trusted_leave_one_source_out,2024_t1like,third_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.566767,0.7174745412751052,-21.005280690136516,21.005280690136516,78.99471930986348,3,2,limited
trusted_leave_one_method_out,2024_t1like,third_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.566767,1.2453309783944244,-54.48864520091524,54.48864520091524,45.51135479908476,2,1,weak
all_source_median,2024_t1like,fourth_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.3285150000000001,1.5401296131386268,-13.740052222447549,13.740052222447549,86.25994777755245,6,2,moderate
trusted_source_median,2024_t1like,fourth_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.3285150000000001,1.5401296131386268,-13.740052222447549,13.740052222447549,86.25994777755245,4,2,moderate
trusted_method_balanced_median,2024_t1like,fourth_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.3285150000000001,1.5546779100099968,-14.547251784682679,14.547251784682679,85.45274821531731,4,2,moderate
trusted_leave_one_source_out,2024_t1like,fourth_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.3285150000000001,1.731505226277254,-23.273982669037913,23.273982669037913,76.7260173309621,3,2,limited
trusted_leave_one_method_out,2024_t1like,fourth_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.3285150000000001,1.7707213200199936,-24.973230684035613,24.973230684035613,75.02676931596439,2,1,weak
all_source_median,2024_t1like,brain_stem,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,20.296207,18.583624379553953,9.215546900152916,9.215546900152916,90.78445309984708,6,2,moderate
trusted_source_median,2024_t1like,brain_stem,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,20.296207,18.462650848361967,9.931164092835063,9.931164092835063,90.06883590716494,4,2,moderate
trusted_method_balanced_median,2024_t1like,brain_stem,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,20.296207,18.499015867933974,9.71506346551797,9.71506346551797,90.28493653448203,4,2,moderate
trusted_leave_one_source_out,2024_t1like,brain_stem,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,20.296207,16.859061696723938,20.38752431841429,20.38752431841429,79.6124756815857,3,2,limited
trusted_leave_one_method_out,2024_t1like,brain_stem,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,20.296207,16.816808235867946,20.690006779710867,20.690006779710867,79.30999322028913,2,1,weak
all_source_median,2024_t1like,left_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.7089160000000003,3.9114385703107897,-5.177700395143815,5.177700395143815,94.82229960485618,6,2,moderate
trusted_source_median,2024_t1like,left_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.7089160000000003,3.9114385703107897,-5.177700395143815,5.177700395143815,94.82229960485618,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.7089160000000003,3.8924247995573253,-4.714511108299253,4.714511108299253,95.28548889170075,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.7089160000000003,3.9508931406215795,-6.124618713011047,6.124618713011047,93.87538128698895,3,2,limited
trusted_leave_one_method_out,2024_t1like,left_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.7089160000000003,3.994399599114651,-7.147096629439059,7.147096629439059,92.85290337056094,2,1,weak
all_source_median,2024_t1like,left_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.544998,1.507377177701961,2.495780276797955,2.495780276797955,97.50421972320204,6,2,moderate
trusted_source_median,2024_t1like,left_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.544998,1.482798795862354,4.194716391138739,4.194716391138739,95.80528360886126,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.544998,1.498971881077701,3.0705124961522343,3.0705124961522343,96.92948750384777,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.544998,1.4205995917247083,8.756753767911713,8.756753767911713,91.24324623208828,3,2,limited
trusted_leave_one_method_out,2024_t1like,left_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.544998,1.417737262155402,8.976327366265458,8.976327366265458,91.02367263373455,2,1,weak
all_source_median,2024_t1like,csf,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,196.52423000000002,51.75802184512338,279.698108610224,279.698108610224,0.0,6,2,moderate
trusted_source_median,2024_t1like,csf,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,196.52423000000002,98.8891618451234,98.73181886988698,98.73181886988698,1.268181130113021,4,2,moderate
trusted_method_balanced_median,2024_t1like,csf,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,196.52423000000002,103.02836992102924,90.74768449761451,90.74768449761451,9.252315502385486,4,2,moderate
trusted_leave_one_source_out,2024_t1like,csf,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,196.52423000000002,1.254093690246767,15570.61787555363,15570.61787555363,0.0,3,2,limited
trusted_leave_one_method_out,2024_t1like,csf,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,196.52423000000002,1.1531948420584606,16941.719476407205,16941.719476407205,0.0,2,1,weak
all_source_median,2024_t1like,left_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.6685270000000001,0.6427775527482953,4.00596553840579,4.00596553840579,95.99403446159421,6,2,moderate
trusted_source_median,2024_t1like,left_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.6685270000000001,0.6427775527482953,4.00596553840579,4.00596553840579,95.99403446159421,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.6685270000000001,0.642968269588982,3.975115354814713,3.975115354814713,96.02488464518528,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.6685270000000001,0.6170281054965905,8.346280184751516,8.346280184751516,91.65371981524848,3,2,limited
trusted_leave_one_method_out,2024_t1like,left_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.6685270000000001,0.593326539177964,12.67438010209759,12.67438010209759,87.32561989790241,2,1,weak
all_source_median,2024_t1like,right_cerebral_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,204.0083,190.60175363504274,7.033800114256879,7.033800114256879,92.96619988574312,6,2,moderate
trusted_source_median,2024_t1like,right_cerebral_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,204.0083,194.5192581508988,4.87820174686254,4.87820174686254,95.12179825313746,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_cerebral_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,204.0083,195.65082681752136,4.271626815190224,4.271626815190224,95.72837318480978,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_cerebral_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,204.0083,191.6470163017976,6.450026687989944,6.450026687989944,93.54997331201005,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_cerebral_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,204.0083,190.60175363504274,7.033800114256879,7.033800114256879,92.96619988574312,2,1,weak
all_source_median,2024_t1like,right_cerebral_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,246.65795,246.65231,0.002286619573925598,0.002286619573925598,99.99771338042608,6,2,moderate
trusted_source_median,2024_t1like,right_cerebral_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,246.65795,251.32404158167452,-1.856603750404893,1.856603750404893,98.14339624959511,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_cerebral_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,246.65795,253.92616949245905,-2.8623357360080606,2.8623357360080606,97.13766426399194,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_cerebral_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,246.65795,255.99013316334904,-3.645524555196084,3.645524555196084,96.35447544480391,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_cerebral_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,246.65795,261.2000289849181,-5.567410938441273,5.567410938441273,94.43258906155873,2,1,weak
all_source_median,2024_t1like,right_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,4.967576,5.115146748437133,-2.884975851029514,2.884975851029514,97.11502414897049,6,2,moderate
trusted_source_median,2024_t1like,right_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,4.967576,5.115146748437133,-2.884975851029514,2.884975851029514,97.11502414897049,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,4.967576,5.1052407495029755,-2.6965378570320646,2.6965378570320646,97.30346214296793,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,4.967576,5.218431496874266,-4.807105296381166,4.807105296381166,95.19289470361883,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,4.967576,5.22076249900595,-4.849607678076858,4.849607678076858,95.15039232192314,2,1,weak
all_source_median,2024_t1like,right_inferior_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.329754,0.4060385,-18.787504140617216,18.787504140617216,81.21249585938278,6,2,moderate
trusted_source_median,2024_t1like,right_inferior_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.329754,0.39546771712302664,-16.61670833743015,16.61670833743015,83.38329166256985,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_inferior_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.329754,0.4443989132366852,-25.7977483341922,25.7977483341922,74.20225166580781,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_inferior_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.329754,0.42741500000000004,-22.849221482633983,22.849221482633983,77.15077851736602,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_inferior_lateral_ventricle,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.329754,0.5102133264733704,-35.369387099454585,35.369387099454585,64.63061290054542,2,1,weak
all_source_median,2024_t1like,right_cerebellum_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,12.848325,11.379415723171789,12.90847713593139,12.90847713593139,87.09152286406861,6,2,moderate
trusted_source_median,2024_t1like,right_cerebellum_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,12.848325,11.379415723171789,12.90847713593139,12.90847713593139,87.09152286406861,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_cerebellum_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,12.848325,11.58568742120741,10.89825344745063,10.89825344745063,89.10174655254937,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_cerebellum_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,12.848325,10.77168444634358,19.278698368864042,19.278698368864042,80.72130163113596,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_cerebellum_white_matter,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,12.848325,10.75363884241482,19.478859093939985,19.478859093939985,80.52114090606001,2,1,weak
all_source_median,2024_t1like,right_cerebellum_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,48.041957000000004,48.70032950829567,-1.351885120579144,1.351885120579144,98.64811487942086,6,2,moderate
trusted_source_median,2024_t1like,right_cerebellum_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,48.041957000000004,49.394191661751705,-2.7376390143434652,2.7376390143434652,97.26236098565653,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_cerebellum_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,48.041957000000004,49.532186032327914,-3.0086074362946356,3.0086074362946356,96.99139256370536,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_cerebellum_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,48.041957000000004,50.58673832350342,-5.030530545830957,5.030530545830957,94.96946945416904,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_cerebellum_cortex,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,48.041957000000004,50.94257106465582,-5.693890206237113,5.693890206237113,94.30610979376289,2,1,weak
all_source_median,2024_t1like,right_thalamus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,6.723409999999999,6.652521562648483,1.0655874871496838,1.0655874871496838,98.93441251285032,6,2,moderate
trusted_source_median,2024_t1like,right_thalamus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,6.723409999999999,6.652521562648483,1.0655874871496838,1.0655874871496838,98.93441251285032,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_thalamus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,6.723409999999999,6.686422206468542,0.5531776544962235,0.5531776544962235,99.44682234550378,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_thalamus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,6.723409999999999,6.581633125296965,2.1541291044939177,2.1541291044939177,97.84587089550608,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_thalamus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,6.723409999999999,6.432941412937085,4.515330832622885,4.515330832622885,95.48466916737712,2,1,weak
all_source_median,2024_t1like,right_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.8075579999999998,3.4782652612645997,9.467154285285261,9.467154285285261,90.53284571471474,6,2,moderate
trusted_source_median,2024_t1like,right_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.8075579999999998,3.4621257904987393,9.977459815274333,9.977459815274333,90.02254018472567,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.8075579999999998,3.307702365482191,15.111868580864307,15.111868580864307,84.88813141913569,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.8075579999999998,3.2621175809974785,16.720440188294454,16.720440188294454,83.27955981170555,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_caudate,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.8075579999999998,2.8805587309643825,32.18123133789628,32.18123133789628,67.81876866210372,2,1,weak
all_source_median,2024_t1like,right_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.071049,4.6157947663279115,9.862965246920318,9.862965246920318,90.13703475307969,6,2,moderate
trusted_source_median,2024_t1like,right_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.071049,4.6157947663279115,9.862965246920318,9.862965246920318,90.13703475307969,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.071049,4.6638293540978655,8.731443948401157,8.731443948401157,91.26855605159884,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.071049,4.561593532655823,11.1683661355852,11.1683661355852,88.8316338644148,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_putamen,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,5.071049,4.45713620819573,13.773704978443657,13.773704978443657,86.22629502155634,2,1,weak
all_source_median,2024_t1like,right_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.424323,1.4158300952924814,0.5998533818257453,0.5998533818257453,99.40014661817426,6,2,moderate
trusted_source_median,2024_t1like,right_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.424323,1.4033877713299001,1.491763652056119,1.491763652056119,98.50823634794388,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.424323,1.39000788566495,2.468699256237266,2.468699256237266,97.53130074376273,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.424323,1.3919006100737041,2.3293609968731195,2.3293609968731195,97.67063900312688,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_pallidum,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.424323,1.4033877713299001,1.491763652056119,1.491763652056119,98.50823634794388,2,1,weak
all_source_median,2024_t1like,right_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.4649650000000003,3.6667269409186494,-5.502507936085918,5.502507936085918,94.49749206391408,6,2,moderate
trusted_source_median,2024_t1like,right_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.4649650000000003,3.7120177869022846,-6.655484997243298,6.655484997243298,93.34451500275671,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.4649650000000003,3.7111692195086623,-6.634141558795803,6.634141558795803,93.3658584412042,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.4649650000000003,3.726067,-7.0074424319262025,7.0074424319262025,92.99255756807379,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_hippocampus,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,3.4649650000000003,3.8268224390173247,-9.455819933737097,9.455819933737097,90.5441800662629,2,1,weak
all_source_median,2024_t1like,right_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.6205440000000002,1.4494881199674077,11.801123284572956,11.801123284572956,88.19887671542705,6,2,moderate
trusted_source_median,2024_t1like,right_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.6205440000000002,1.5086138868411025,7.419400957077821,7.419400957077821,92.58059904292217,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.6205440000000002,1.515495614668985,6.931619221739538,6.931619221739538,93.06838077826046,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.6205440000000002,1.3966837736822049,16.027982177211967,16.027982177211967,83.97201782278803,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_amygdala,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,1.6205440000000002,1.3805137293379701,17.38702524727062,17.38702524727062,82.61297475272937,2,1,weak
all_source_median,2024_t1like,right_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.7103700000000001,0.6493495619227931,9.397163200744897,9.397163200744897,90.6028367992551,6,2,moderate
trusted_source_median,2024_t1like,right_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.7103700000000001,0.6493495619227931,9.397163200744897,9.397163200744897,90.6028367992551,4,2,moderate
trusted_method_balanced_median,2024_t1like,right_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.7103700000000001,0.6423453380442079,10.590045249322028,10.590045249322028,89.40995475067797,4,2,moderate
trusted_leave_one_source_out,2024_t1like,right_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.7103700000000001,0.5883291238455863,20.74364011706562,20.74364011706562,79.25635988293438,3,2,limited
trusted_leave_one_method_out,2024_t1like,right_accumbens_area,synthseg_2024_t1ffe_ax,SynthSeg,2024_phi_t1ffe_ax,true,0.7103700000000001,0.5215551760884157,36.20227208320828,36.20227208320828,63.79772791679172,2,1,weak
all_source_median,2024_t1like,total_intracranial,synthseg_2024_t1ffe_sag,SynthSeg,2024_phi_t1ffe_sag,true,1314.3018,1307.1279,0.5488292308656255,0.5488292308656255,99.45117076913438,3,1,weak
trusted_source_median,2024_t1like,total_intracranial,synthseg_2024_t1ffe_sag,SynthSeg,2024_phi_t1ffe_sag,true,1314.3018,1310.7148499999998,0.27366364240094754,0.27366364240094754,99.72633635759905,2,1,weak
all_source_median,2024_t1like,left_cerebral_white_matter,synthseg_2024_t1ffe_sag,SynthSeg,2024_phi_t1ffe_sag,true,201.43934,183.93287407674603,9.517855908644899,9.517855908644899,90.4821440913551,6,2,moderate
trusted_source_median,2024_t1like,left_cerebral_white_matter,synthseg_2024_t1ffe_sag,SynthSeg,2024_phi_t1ffe_sag,true,201.43934,193.09451718916978,4.321625974835421,4.321625974835421,95.67837402516457,4,2,moderate
