method,left_image,right_image,left_mesh,right_mesh,median_distance,p90_distance,mean_distance,median_pct_bbox,p90_pct_bbox,scale_left_to_right
3ddfa_v2,1_1_photo_2026-04-09_19-37-56_facecrop.jpg,1_1_photo_2026-04-09_19-38-04_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1.ply,2.264740803069525,3.4753476215709806,2.2293632299141533,0.30146408669757624,0.4626103328352169,1.0462090364015277
3ddfa_v2,1_1_photo_2026-04-09_19-37-56_facecrop.jpg,2_1_photo_2026-04-09_20-37-59_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_2026-04-09_20-37-59_facecrop_3ddfa_v2_face1.ply,10.726170670260823,17.26123449767726,11.212773636336312,1.334693142231725,2.147872900659644,1.05773113814772
3ddfa_v2,1_1_photo_2026-04-09_19-37-56_facecrop.jpg,2_1_photo_2_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_2_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,2.794422949181093,5.180057005976215,3.0302748569199864,0.39173052085588966,0.726155798859624,0.9828839971846631
3ddfa_v2,1_1_photo_2026-04-09_19-37-56_facecrop.jpg,2_1_photo_3_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_3_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5.026807399449062,8.735717291952854,5.349013055056379,0.7591089516576461,1.319199378157735,0.9312959589675469
3ddfa_v2,1_1_photo_2026-04-09_19-37-56_facecrop.jpg,2_1_photo_4_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_4_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,4.893910246572118,10.13117848001624,5.849314856506676,0.6208343118255064,1.2852265167772268,1.037180894236977
3ddfa_v2,1_1_photo_2026-04-09_19-37-56_facecrop.jpg,2_1_photo_5_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_5_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,7.210370264975377,13.261004501369618,8.056747422013066,0.9174554283518069,1.687344771221794,1.0839300655268476
3ddfa_v2,1_1_photo_2026-04-09_19-38-04_facecrop.jpg,2_1_photo_2026-04-09_20-37-59_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_2026-04-09_20-37-59_facecrop_3ddfa_v2_face1.ply,9.334153392733255,16.228664297185073,10.035445738266278,1.1614797959873524,2.019386751423661,1.0112509414347075
3ddfa_v2,1_1_photo_2026-04-09_19-38-04_facecrop.jpg,2_1_photo_2_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_2_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,2.279315949028529,4.714061510442531,2.7112666923435356,0.31952128942032215,0.6608311642206897,0.9394289275757631
3ddfa_v2,1_1_photo_2026-04-09_19-38-04_facecrop.jpg,2_1_photo_3_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_3_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,3.5951470188384347,7.339226767943642,4.145658523201778,0.5429108512939378,1.1083123531651609,0.8902531359224134
3ddfa_v2,1_1_photo_2026-04-09_19-38-04_facecrop.jpg,2_1_photo_4_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_4_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,3.543049942008143,7.564466243392137,4.200346489205685,0.44946614500148274,0.9596171482370535,0.9915616758165682
3ddfa_v2,1_1_photo_2026-04-09_19-38-04_facecrop.jpg,2_1_photo_5_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_5_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,6.589876533740918,13.460328368648534,7.7246993506868975,0.8385031247863998,1.7127069589201729,1.0360035018488152
3ddfa_v2,2_1_photo_2026-04-09_20-37-59_facecrop.jpg,2_1_photo_2_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_2_1_photo_2026-04-09_20-37-59_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_2_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,8.27780124906096,13.160529883231572,8.53217627564315,1.1604068009055142,1.8448822242204215,0.9264015926416674
